project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct,log_planned_budget,log_planned_duration,complexity_x_uncertainty,scale_x_planning_maturity,stakeholder_x_governance,scope_x_technical_uncertainty,composite_risk_index
large,high,20978599.392639924,729.759084322222,0.6781642701916686,0.6379549947212669,0.15467251709736665,0.2950626193461189,0.5002050316442864,0.7029423765330179,hybrid_other,0.05604124464941641,0.6239040549574065,0.2214110760080019,0.16899932267324463,0.11241272211714912,0.08394908468873676,16.859013399535197,6.592714458196957,0.2083724259558248,8.24260665705991,0.18950939461079064,0.20010092590970283,0.316646722695924
small,moderate,2840107.706524345,133.02786336695752,0.08720842408457616,0.2737638165613479,0.14051381910513785,0.16308407005797532,0.19784980597220256,0.7621848499372258,fixed_price,0.47562351411097237,0.5818304332957527,0.5706383185724235,0.3696692030285403,-0.13035171612565827,-0.13088809138464558,14.859352534250776,4.890558605279583,0.03016811634662152,7.526541529078246,0.06510518311729474,0.01422230474305464,0.1671492317117719
large,high,62252460.889983535,288.0640884014168,0.6770501871001342,0.3214892050031468,0.8533075109461078,0.43827856865541753,0.6044903262188491,0.6101619642216324,cost_reimbursable,0.37274873625859506,0.7618778656261499,0.5517835041933397,0.7330857358284542,0.18326517288396993,0.24424272546353115,17.94670862489692,5.663182984551589,0.31555116360820845,7.2029289197404704,0.1253287202023757,0.29673658691012944,0.6320254686067915
small,low,1557390.459293014,83.69809770835688,0.23373775873817992,0.1025577575810176,0.08618434913626476,0.43216679629276306,0.23927819342551715,0.5528185756586601,fixed_price,0.20337099554676258,0.7634285822810047,0.4539313373503266,0.17768943542199916,-0.1363340201245332,-0.17084290361143645,14.258522196058367,4.427216249738433,0.042464558281443576,5.164911656367827,0.0458619241123333,0.10101369836653,0.252543112951515
medium,moderate,9363250.655053888,111.87718135715595,0.0156452716732595,0.45402269442019694,0.29759200856569273,0.3126675164167886,0.2961379451835356,0.6147441369934411,cost_reimbursable,0.13968244530044255,0.6628286869086557,0.5257037627884329,0.8165882828026377,0.1278472420726192,0.17185451120440803,16.052303080368407,4.717401674569455,0.07095097604752126,6.384027112591423,0.17491490496341613,0.004891768237743982,0.302132490055339
medium,moderate,6423020.700938787,373.8693331394819,0.3313169078279495,0.611399433381343,0.07522321513184381,0.17146284071437207,0.5043544856951023,0.20063934972977215,cost_reimbursable,0.5417981987484148,0.8111419902902994,0.3294376872934221,0.5897864459226211,0.13926288053329336,0.15643330071521483,15.675399079173983,5.923906359735896,0.11800303190361285,2.1668352989388047,0.48872864864255916,0.056808538192881994,0.25034684718043937
small,low,2397778.926222444,92.24983730191931,0.07559636409075421,0.6832486055982414,1e-06,0.4984187532534459,0.35966415728928663,0.776711369776125,target_cost,0.0,0.7349501285227498,0.09734034169907893,0.5754091756140308,-0.15,-0.16960946861836262,14.690053419420023,4.52450051925425,0.1085254431810691,7.462081254672465,0.15256164524640395,0.037678645540607285,0.2860279701809108
small,moderate,4475843.377705638,231.88740533438454,0.24411370558902934,0.433291733804669,0.33632894288124443,0.30110202515921336,,0.7132546568309893,target_cost,0.5530188209494155,0.7482987042672694,0.1572699790915506,0.06358833405609556,-0.1288720831335775,-0.03887562357707287,15.314205356225692,5.446251932025001,,7.403746419392829,0.12424438690211544,0.07350313112197672,
medium,low,9478180.850114025,286.40526086047527,,0.11799123240072701,0.10270425103614045,0.3341922820521711,0.2825601132053679,0.9993959491564712,fixed_price,0.05662130660165286,0.8079788682056811,0.2942744335061977,0.6589326972671835,-0.15000000000000005,-0.1407703842321304,16.064502962369414,5.657407803844024,,10.854394813846024,7.127270346065822e-05,,0.23981888209789315
large,high,11731926.449266199,148.96053833239273,0.6490866479118633,0.48236621971841237,0.37126510435411636,0.2988014775029741,0.837154174132987,0.7736242990456561,fixed_price,0.21934243176093288,0.6771479221595984,0.2335756890265036,0.5588899887002874,0.03419889262449512,0.08699169589816007,16.277824439818964,5.0036814274614905,0.28422487441947425,8.231945029605429,0.10919599110545267,0.19394804942351748,0.5024069186633592
medium,moderate,9212554.472500715,125.66492530522373,0.5664370035540616,0.24591350912077087,0.2925225280871319,0.20184106120017642,0.19762336337058206,0.7752410567635762,fixed_price,0.022033776709702992,0.887981922646241,0.489720253957575,0.30970751803900914,-0.09371132303530168,-0.011633513103364673,16.03607772835242,4.8336190416962825,0.09368932595932204,8.089522889173976,0.055271260437545114,0.11433024590039989,0.23066231755263011
large,high,56012707.719613016,228.69333333247653,0.33010873649251,0.7201164001752133,0.29680693395635965,0.8979459664886095,0.8919942713373855,0.702286904262155,cost_reimbursable,0.12862647608328034,0.8583145002596758,0.21876063400532408,0.20804923591652738,0.212686138854334,0.2327721971471505,17.841089146520684,5.4323819503304716,0.36525905561268474,8.172326984021169,0.21438808278775556,0.2964198084361006,0.6955823905941182
large,moderate,26291861.2636707,289.47283382597027,0.4482684028779954,0.3255571119241712,0.3701501541774713,0.5894924904901325,0.040544239950412266,,hybrid_other,0.48691193581037095,0.5021211286872922,0.5641533612725977,0.2917154082499104,0.026080493489072158,0.08260298747251368,17.084769991600986,5.668061454357704,0.12899502181465194,,,0.2642508572205836,0.3333956282060054
medium,moderate,12209563.538083566,160.11211662664766,0.28715147064376945,0.3235890479737521,0.6754965941546025,0.5868372323782204,0.15430404430608344,0.5776246624637004,target_cost,0.07256994542196958,0.7132486064710806,0.5908406060771155,0.2149795741939137,0.02539421578656869,-0.018454651305083645,16.317730099181272,5.075874298754498,0.14419969132156255,6.178736759619793,0.1366760333609634,0.16851117430592547,0.47221262361296884
large,low,20606969.846558515,,0.18782322090307726,0.4447878465031681,0.28288326275544823,1e-06,0.0981627484196298,0.9052338601887515,fixed_price,0.14197188470487215,0.553857294895233,,0.3483968131660279,-0.08687027554354074,-0.09324394251597416,16.841139918600987,,0.04017575941190427,,0.042150827248063356,1.8782322090307726e-07,0.12701567039169268
small,low,915769.191031123,64.65780663504418,0.15199632997411494,0.2960793999906328,0.09740623358760596,0.14220913502310367,0.12041123064775411,0.9515263256313138,hybrid_other,0.20933889292377467,0.37311599783534144,0.541747191334804,0.21239551298305578,-0.15,-0.17999999999999997,13.727519637048417,4.169108850210096,0.026886530211576977,8.514556572834895,0.014352056422421931,0.02161526661230513,0.12000886641948792
small,low,2133784.8587230262,109.02617317385025,0.15246543622778147,0.5725095577292387,1e-06,0.18102927492496612,0.40958907982812764,0.8218927071603708,target_cost,0.24731066850384023,0.5900278543736448,0.29481011708193666,0.4887285353809607,-0.10748015368258859,-0.17999999999999997,14.573407889792973,4.691587974265755,0.07136404385717056,7.9168798020722875,0.10196812745196814,0.02760070737143394,0.19687311825103126
large,moderate,11835713.722693892,382.4519777379143,0.29395851689525215,0.3537274134861374,0.5516550305119464,0.43245943178052987,0.6660922309108614,0.4922795594039354,fixed_price,0.06961601001865914,0.6037743668545021,0.2520781407161175,0.12784952600940477,0.031153660742046122,0.03602987385599204,16.286632105211915,5.946603096987121,0.1781359429015,5.4724836147313045,0.179594638226088,0.12712513318356802,0.5500688977344459
large,low,26044549.533063143,,,0.5593828354111479,1e-06,0.3334070826672546,0.5879663720545778,0.9242526708620082,target_cost,0.18775582058797027,0.39480948081921113,0.5744460701822719,0.46498388535279894,-0.03238312226761014,0.019237906236925423,17.075319073295333,,,,0.04237175574803129,,0.3071248182406108
small,moderate,3871520.8665381907,103.96686380500509,0.23550890451489426,0.41942686623976727,0.07865079584297081,0.043115944262748396,0.5699237386732205,0.6773495451370398,fixed_price,0.17121645680541847,0.5078121330869682,0.1757452198492822,0.29948983885266534,-0.05146801994412779,-0.05847146847149795,15.169157976575661,4.644072231112543,0.07550213947379096,6.7102412344365305,0.13532826917400687,0.010154188800445114,0.23056349292631326
medium,moderate,2695039.1497050114,107.99408339861117,0.4059708243763031,0.4369081113676997,0.4364173185857063,0.45117681557162287,0.4390152908115186,0.7470322993346302,hybrid_other,0.1958256338405252,0.7551679131889149,0.21686377843591959,0.6124356076636012,-0.020896240854217357,-0.003040513013254491,14.806923289011934,4.682076442277364,0.18636185671095098,7.279456140498517,0.1105236403347363,0.183164623757087,0.4422031416562826
medium,moderate,3740244.965807526,171.15926166740928,0.3273774925918511,0.778438110449553,0.5451964373242341,0.35101947840659115,0.31576223542064674,0.6998679319750596,fixed_price,0.174749719238033,0.7040380555735618,0.1870713436359028,0.0,-0.043413465656700845,-0.004707138573912954,15.134661666124774,5.142594477841072,0.22337072501476185,7.095700661802974,0.23363423991865132,0.11491587669164924,0.40399271705049067
large,moderate,17250354.16466795,366.70569247220146,0.24457385260181547,0.12816641574690546,0.330061435042169,0.3089177676152413,0.4737747967515797,0.6945714725814631,target_cost,,0.5418277782277348,0.4564545583562918,0.1662470558997201,-0.04090536076227092,-0.034015918603294934,16.663343232515977,5.904559598469749,0.06912803739096991,7.837510751196564,0.03914567962608931,0.07555320856281192,0.3709179998029967
medium,moderate,7039682.818650564,186.98721278889246,0.37433776111852396,0.1975608744324319,0.46215792723225413,0.23959068615783582,0.09373762561971767,0.6083496316616571,cost_reimbursable,0.3731372347283166,0.43974258980536884,0.3572705178248848,0.11567384327967609,0.0762564721176738,0.04735562343385696,15.767073672950302,5.231040233708451,0.0758229157815451,6.387097430352686,0.07737478924070705,0.08968784104117519,0.2651620796699359
medium,low,6015363.100858445,206.042068006548,0.186018905585619,0.23060502563559876,0.08445461132416687,0.8242511062371927,0.4792043184386711,0.5436898153152805,target_cost,0.46309779030108483,0.8973868274503541,0.48700554415943087,0.5330100600501441,-0.03274136273318692,-0.008439377725526774,15.609827271463972,5.328080361564837,0.09637275589661912,5.691863567044917,0.10522742183700455,0.15332628870997836,0.4626366786666769
medium,low,15059971.960504048,288.6004369161194,0.4710429009671376,0.36785555680089005,1e-06,0.5377230043395399,0.11812773002579621,0.45926866994729654,fixed_price,0.3439251680409325,0.6404294800703974,0.3492828037247873,0.30395707570067826,0.04611166260879389,0.0781685854913474,16.527550918481968,5.665043160254492,0.09169883474726111,5.096181582610771,0.19891102449622308,0.2532906038808616,0.21861724478844538
medium,low,11950230.574915808,238.59954835494568,0.34168594293633925,0.3507085282302482,0.23907265673617592,0.32081009991285003,0.1144935298967763,0.5131206959938419,cost_reimbursable,0.371239089729747,0.8345302998461945,0.3629730785190174,0.25315787221408287,0.042399512412352576,0.05092032045628912,16.296261131127682,5.474786616765736,0.07782240204836131,5.585587586457118,0.17075272413376727,0.10961630149222337,0.22479209551526744
medium,high,9412432.050140718,168.76679410094312,0.751393898124284,0.17752764772833043,0.7241534310224274,0.5098755608257596,0.40653899300345064,0.6992625317458114,cost_reimbursable,0.3030544135586401,0.2989272010149074,0.25020241902946894,0.06614605333884216,0.0761720858103329,0.0677260923037315,16.057541931955672,5.128517845398974,0.2539931580941153,7.407308898815556,0.05338921532293955,0.383117385207173,0.5468559949505459
large,moderate,31823888.087375056,187.03516723368483,0.6411945726351597,0.2518131094274922,0.3456852849657287,0.4130247509667799,0.3811247485749208,0.4957520131345213,fixed_price,0.24519741536681727,0.8831739752191408,0.5615579349616105,0.39295247613131107,0.05444339444584081,0.10216901576544671,17.275727763458818,5.231296659246689,0.16964686980789362,5.5789513336120455,0.12697625349514946,0.2648292286838877,0.3799449281691431
medium,moderate,8926004.997318525,129.02392988150794,0.19298624486745594,0.4037359374524009,0.4908204356389879,0.2474552642411598,0.12077488571012329,0.3856855410232248,cost_reimbursable,0.11324150836744341,0.8143006894659606,0.6513694166399105,0.2838382858801399,0.0870331696346318,0.07996430563057237,16.00447948403211,4.859997890115552,0.08543575669276292,4.023563622107487,0.24802082398555284,0.04775546221858548,0.28635019519675703
small,moderate,1266501.8070601786,91.1172864953792,0.11096269868295308,0.5064743104819379,0.7725160735777906,0.29240663756540025,0.7248138543174908,0.5092093950196485,hybrid_other,0.254042619414726,0.8690282084929735,0.45484869321565424,0.5704711748646948,0.04021970899612314,-0.06728391230698666,14.051769175237045,4.512147539233034,0.18417493202851457,4.726460399685225,0.2485728332484367,0.032446229617064976,0.5965788551535606
small,moderate,3096395.911320271,110.05038787896362,0.025668740475198404,0.5179549205936282,0.1372294866647364,0.5836838099548092,0.13252402450622155,0.7698067306824388,cost_reimbursable,0.3036187195043332,0.7309549380930396,0.23956525906571202,0.4288384378558999,-0.07250324487167538,-0.10371796521913834,14.945749383849439,4.700938332536579,0.07732478683386022,7.562076219844975,0.11922973653056511,0.014982428237305024,0.28447910704192236
medium,high,4080528.1549015213,135.45871335467302,0.27716079442204705,0.3245279554230659,0.23936165109500163,0.5239873835205918,0.5220308035152311,0.7262216266932651,fixed_price,0.08673207508901201,0.6610708134182015,0.3881446807244466,0.2671511893320026,-0.08728681174752406,-0.04398341513892797,15.221736987733216,4.908666895400241,0.12889976464684158,7.309567327000799,0.08884873572828757,0.14522875948369707,0.4284599460436082
large,moderate,45553409.78010692,205.55357803636787,0.1590861229308126,0.12370745891432455,0.3235888962917398,0.36995159733309113,0.311863100959739,0.9588559882453368,cost_reimbursable,0.08979972396024541,0.7960153340492193,0.43038691900396764,0.33156552105736464,0.002782849600625168,-0.01232006545598767,17.63439603682916,5.325706720326259,0.04738694728542444,11.00771600971337,0.005089821143710484,0.05885416529178261,0.33513453152818995
small,low,3674009.3920220076,61.850521120197165,0.158601755024893,0.37534573750803346,0.16277494867358627,0.7296731539931149,0.21507101560753566,,hybrid_other,0.2188731053259154,0.4757555635236268,0.5873330780107296,0.23074412428487315,-0.08377101766445148,-0.09756209512903567,15.116794101101792,4.124720524351865,0.09855950935580106,,,0.11572744281785703,0.36917303942474566
small,low,2212535.261383738,51.394383516195994,1e-06,0.18541058077068195,0.2341553311317654,0.3263425897940151,0.1652830989302041,0.6615989479318389,fixed_price,0.40817322449687193,0.59078031669074,0.6192460852846838,0.037296262759733384,-0.15000000000000002,-0.18,14.609649593085805,3.9395288963777872,0.022428034364142636,6.136058486814505,0.06274313559736752,3.2634258979401505e-07,0.24192700661866154
