project_scale_tier,project_complexity_tier,planned_budget,planned_duration,scope_variability_index,stakeholder_multiplicity_index,financial_uncertainty,technical_uncertainty,environmental_uncertainty,planning_maturity_score,contract_type,contingency_buffer_ratio,team_experience_score,supplier_dependency_index,regulatory_complexity_score,cost_overrun_pct,schedule_overrun_pct
medium,moderate,6638318.220587262,149.30925896908226,0.3081369520160939,0.4650271141610838,0.16097600517082605,0.29919434691102276,0.3433016228655276,0.4193015475309133,fixed_price,0.23272178084211217,0.8428151050854295,0.12557058105987978,0.7330855665324275,-0.018991138499442863,0.02566931690894933
small,moderate,2441592.753949315,55.26466987047715,,,0.005660538734719011,0.05665612324635335,0.0986634768392811,0.8970438942935187,fixed_price,0.14592431452608454,0.7306761094527056,0.2441507605638179,0.3366802577312409,-0.15000000000000008,-0.17999999999999997
large,moderate,6662533.9794456875,200.29468884857022,0.3576847608438382,0.7141509113872516,0.22802013006398467,0.3487840513649865,0.1436521087967774,0.5431234592349797,fixed_price,0.15780507180594955,0.9450070578093961,0.13690208082433647,0.30513324306329836,-0.03457673255442838,-0.04116015527528063
small,high,2320223.9603395476,84.98198143170323,0.20353350889567204,0.23265723246729114,0.3280589781702309,0.3986563116193793,0.21025984504588074,0.24058137799555968,cost_reimbursable,0.2636095012302064,0.7147033993536692,0.26965931609168736,0.4789994312308987,0.06436229269645895,0.010775267268712656
small,moderate,1869265.1078276862,58.3018063302934,0.4366257385887989,0.26667019908570144,0.5767724891813953,0.08710366427009644,0.2556748684985776,0.3903790997549551,fixed_price,0.1560183007487297,0.6930734079042591,0.7703593177677629,0.10095573728476823,-0.08484464975227433,-0.08213699338217123
large,high,28736348.602159835,347.895057503855,0.45326097875118604,0.3745866792118821,0.3990345579985102,0.2918048261924112,0.6028405597319105,0.8936456061477591,fixed_price,0.14061396296780376,0.5164591844016092,0.2045863120942075,0.5857843782326708,-0.01899097327901612,-0.028719336973295137
small,moderate,2863046.7320614033,133.76562821832883,0.1888242385560945,0.5349686993722081,0.7209541537860401,0.38861924704452294,0.38631709392652114,0.8246071935244382,fixed_price,0.07014572050020829,0.7049463972058144,0.43184192385527365,0.38030352043119325,-0.10446508763419289,-0.04383082495082628
small,moderate,1907149.2785630226,79.85633374787614,0.08964957037390023,0.35824439959349186,,0.30192856806540896,0.46897854469925293,0.8191159336185313,fixed_price,0.6058315367433723,0.7459601532682396,0.3986605587342171,0.25102606948057965,-0.15000000000000008,-0.17999999999999994
small,moderate,1095906.502092525,83.52859906230714,0.6216530657107062,0.28483454477356956,0.3756313470376675,0.659839693211553,0.5471807883896184,0.5894036728516157,cost_reimbursable,0.36582688028260907,0.8759224809909855,0.17593062079405308,0.3924371539649875,-0.007428673780469909,0.0224351084214169
small,low,1842199.1592837244,123.34334730705851,0.21813796088532694,0.3102646842047453,0.3683068645711404,1e-06,1e-06,0.5491743478538689,target_cost,0.13616208791453852,0.7453467253112024,0.18875956619768902,0.20806941874842125,-0.1476839558789522,-0.17772081987603927
small,low,2053649.1703091722,74.76889536323102,0.03610491601296484,0.23269954327476228,0.6147650711743836,0.12678053446692295,0.2290053914487305,0.9329416733226805,target_cost,0.1415895807302334,0.6963846825999048,0.5519575698544874,0.7655782845243727,-0.15000000000000008,-0.17999999999999994
small,low,2104872.880622459,72.74109080283354,0.15846328768408335,0.25921175064995605,0.03054060468026061,0.4146152576626087,0.08925518018832479,0.46299949988566247,target_cost,0.22371324418288152,0.7224013053480121,0.6476746844754517,0.2482152311008518,-0.1289086862439119,-0.1367022899693722
small,moderate,2156933.448122456,160.54903200506342,0.2930214577396707,0.22511686718486087,0.4324201685013346,0.09386140045738114,0.20162748209120002,0.44893603352440736,fixed_price,0.2979894110795118,0.3596105116209621,0.40518031921011843,0.45780854163268425,-0.04935762283323308,-0.0656387387121656
small,low,3404034.4986331835,141.6947499405887,0.13300960636676307,0.4741479182375254,0.42351682792578016,0.4905947904000408,0.13895991497698326,1.0,cost_reimbursable,0.06113197919931883,0.4932048581042724,0.3262361871386701,0.6142815454727172,-0.009341310256064267,-0.044038930055010715
medium,moderate,4136092.387905457,208.64202844951816,0.3746846838746697,0.16243921624262295,0.38729494124945485,0.45085546961076584,,0.6596534871380202,fixed_price,0.035228983212628844,0.6635207279126725,0.34417381788645923,0.6240737719188076,-0.038287740331955644,-0.03991746705809845
medium,high,7971348.529994698,237.5214294239197,0.2536901818556224,0.4958438196304234,0.37457395449546205,0.44822563636145263,0.36633353386718137,0.5905598402688205,cost_reimbursable,0.16243432824308854,0.6912516737475058,0.1216467564566426,0.6416597122633874,0.08559356481686636,0.04897801518519775
medium,low,14228583.80433171,74.37266808186023,0.13153365789112043,0.09835760324104637,0.43740611881435376,0.27235563210642055,0.39285339135347586,0.7838684123566124,hybrid_other,0.4287751488894174,0.7722735467685118,0.5700390951933562,0.39148228525251877,-0.05197111516004594,-0.08491289371094274
small,high,804520.7372025292,170.97788466889844,0.3897132826614398,0.8741741801231786,0.4773572891581807,0.38253819187909655,0.456167223317529,0.28372841884680655,target_cost,0.45647154368035503,0.8021158689462777,0.2428517908829401,0.21745948634784912,-0.01878769022213017,-0.021951217081637324
medium,moderate,7987722.82510538,191.87130227666506,0.5242822362462858,0.3387121216030482,0.49171873978116315,0.43941310945430956,0.2401183852920885,0.4633228129724543,cost_reimbursable,0.17470052617010678,0.7642088348378103,0.44578963799465515,0.24608445828016698,0.08239306068487363,0.09518961600945232
large,moderate,21760417.77472917,447.78470763929784,0.2657528328649942,0.4607240769098324,0.3975585159462526,0.684574635502542,0.22184023674788816,0.5684718920486674,fixed_price,0.44920417741579294,0.505036027459739,0.5243675629090081,0.8468356360866587,0.1058714034979615,0.12795013803451427
large,moderate,24330240.510885186,,0.41718345754953184,0.12825147563870376,0.383989560416783,0.6570609481484169,0.3628402448093247,0.3767914366661451,fixed_price,0.3861386019983442,0.6404437590407409,0.22935242101661973,0.3521691389958136,0.04968383766193337,0.08696033250935895
small,low,1238609.6993193782,101.4503919630014,0.27459362812341076,0.07252348529042954,0.24414126819732535,0.24036701359250917,0.12050375114989292,0.6416461167738037,fixed_price,0.40892182622956547,0.6654594284712934,0.20279121937312292,0.43616743779391715,-0.1500000000000001,-0.14344600660419177
small,moderate,1815431.2991475195,89.11042357920302,0.2666811985978225,0.4733105535099611,0.3169146974473513,0.6570803387698889,0.4629720486021287,0.49582999275810113,fixed_price,0.4432824699249984,0.6708897913798819,0.16301387738212178,0.24665795381729752,-0.005184488352351267,-0.02885244450175379
small,moderate,5165192.446145134,115.221659923154,0.09360383054034652,0.2254232353517342,0.39094517514110244,0.5339560351440822,0.43499186982435945,0.5860977231350359,target_cost,0.32518054975273436,0.7002198536655682,0.7534213465051302,0.47960321207448725,-0.07779651308990335,-0.0717164844347147
small,moderate,1027353.0644804002,87.82101619785,0.6783002789472712,0.5357988433692241,0.2579349551956709,0.18936482248064382,0.6481461904657868,0.3312510590680313,fixed_price,0.2032475150047638,0.5633640409679889,0.44437856430531675,0.2829190120830659,-0.007757090255930656,0.05243983187259042
medium,moderate,3960190.9379052217,232.09585165473845,0.1600172257810962,0.2895208721655853,0.10544385342561971,0.592770992706829,0.16578594278688877,0.7066920679315409,fixed_price,0.3448293999849165,0.7418574488356219,0.23091211504408368,0.6003848667986565,-0.1199249676567577,-0.08671164540312634
medium,low,3696858.7240485926,86.95731292239815,0.22788798349134337,0.1017998547045442,0.3935923786788357,0.40278825584004496,0.04651471730426182,0.5738509915560766,target_cost,0.24901086598867436,0.7320568509403672,0.49150166497478603,0.7762411545495351,-0.05551140642917038,-0.06309621482864158
small,low,4868310.47125915,80.10751382915645,0.03756312867121506,0.4676655925884479,0.5178167774933452,0.23433317628409367,0.353999129775159,0.600208195824508,cost_reimbursable,0.07406684241376416,0.8831418621509527,0.10028405158328928,0.38499309958027694,-0.036658707222626596,0.0011737859324780894
medium,low,5720594.852430032,371.6413585761881,,0.47011370824418924,0.30804820779593467,1e-06,1e-06,0.79368352812262,fixed_price,0.4695772165217445,0.5183737458028485,0.4261027104079612,0.5608139271039897,-0.053888343967940774,-0.0859793323389852
medium,moderate,7178978.70037358,127.6851942390758,0.27324318483220955,0.8677437523231462,0.2053679924368951,0.34346982426057826,0.17477664773310164,0.5208088266666053,target_cost,0.17861959066507063,0.6182047354441603,0.143016496325219,0.2365166833245698,-0.05113619778704533,-0.06935441142847269
small,low,1608082.238284055,90.4255184022642,1e-06,0.4268688589995338,0.32494334584889806,0.40856892545904416,0.4640785279480805,0.5512363263816692,fixed_price,0.1263513338019404,0.43056384681203436,0.27614733438992173,0.12132721264297337,-0.0765981073487871,-0.04321133175831509
large,moderate,18054402.218536213,209.97062220300958,0.6526791276778995,0.24567948865392925,0.6598880985207186,0.19197901102754542,0.37675263837814094,0.5937419325515486,target_cost,0.28211236603694884,0.43469707324609425,0.19696918899556706,0.28720607877066046,-0.010768744827728691,0.015380225817719185
small,low,1754547.7050738402,113.7881366795882,0.5025028030312305,0.11750530178848345,1e-06,0.365215801758066,1e-06,0.4511061597150514,target_cost,0.3298067266409572,0.4656237273046208,0.05553711397782152,0.8107389809237903,-0.13312490664274002,-0.1588535005745111
large,high,105929747.71850686,222.62618043507962,0.486792078658368,0.31479774527973853,0.3146995648072434,0.763723485426416,,0.508534326115098,target_cost,0.5222183402717735,0.3436737419837974,0.13555258064147258,0.3481914768559992,0.0849308231850668,0.11974249122574585
small,low,4089269.390393719,92.36569339280723,0.07367954885334041,0.21997660845429834,0.0641274400872227,0.2580968366089498,0.19795129376513776,0.999999,hybrid_other,0.3599166822130095,0.552364345884016,0.38285366799265286,0.5945032033512953,-0.12268287379443771,-0.17999999999999994
large,moderate,18934047.885605317,419.702704586775,0.4502871547855731,0.6308542777910101,0.12898270917929336,0.6128570721846591,0.3574455672604171,0.7942606542974688,fixed_price,0.2970026293898613,0.3770735241560034,0.8926359852612424,0.3988462130387709,0.0503023403506285,0.05236489035480332
large,moderate,41315096.903398946,225.99087728773264,0.29305318147767884,0.3484009168431938,0.49019420806706887,0.2546286150363567,0.3761843868310768,0.4726295997687184,fixed_price,0.2765496940952933,0.54006184891786,0.30487843150705624,0.33845056491453784,0.0796233640169524,0.18194107651447405
large,high,19146072.443336833,409.707892189906,0.5686323212157522,0.5438128145376891,0.7746701617417354,0.30455317124881426,0.5844809867908455,0.8358960816412695,target_cost,0.2438364917044211,0.7051843261937883,0.4565587477206921,0.14242590032547064,-0.018585129216729297,0.06332514010265106
large,moderate,11713924.58747985,415.2545585277103,0.25323258135607074,0.46774625905030165,0.29126474193867874,0.3651179257463747,0.20603977661941733,0.7592310958947219,target_cost,0.21099528894975023,0.442130992019763,0.25586117096523503,0.5640764100431593,-0.05798024747122981,-0.05070171116649491
large,low,50130776.416741565,455.76732991739414,0.24042281495925028,0.06382601332359561,0.04178697924777434,0.2080658184724214,0.18873303687605059,0.8993083603770811,fixed_price,0.07291258160406695,0.5050970887617067,0.29128656896192084,0.36072509489578114,-0.036106857210447416,-0.056681261020625776
medium,high,13299650.042537674,173.50673168427136,0.2718685695174836,0.47695649952619085,0.4214507795512331,0.4496590364103113,0.2546866751939786,0.8871962501650662,cost_reimbursable,0.11239120590564791,0.5175974481586599,0.11391603416162617,0.19414431862473278,0.010126619816796216,-0.00698340052677286
large,low,50827452.521261096,1092.8056191638404,0.304881640506188,0.016843246298042805,0.4124295817281988,0.1873569708144856,0.17118342014341503,0.6851222550877039,fixed_price,0.24220945185308942,0.35051801503760277,0.6524180344318845,0.21538944595220683,0.02584336701360673,0.08380587398450955
small,moderate,1552954.9143855313,151.68613407993368,0.21053209196592965,0.39369678402066943,0.23482089444560955,0.5646394408630939,0.48128959980781805,0.43949262513997267,fixed_price,0.026485422492275076,0.7885438188195577,0.13651517395308257,0.3897262633265323,-0.058826516209870804,-0.06681879834237386
medium,moderate,6670975.228136816,186.78366019190145,0.20620058915385753,0.4376514522136081,0.45739457432816527,0.5706597818373035,0.3729282258496397,0.5852031008677254,fixed_price,0.24280244820399877,0.7939988680285749,0.25603338497802347,0.4676184120157391,-0.0073377491490997995,-0.008017164825455688
medium,moderate,10744215.641947653,115.54155333184057,0.4225487590974593,0.2873064264201885,0.3220585808356176,0.32716048677615006,0.1290396804757337,0.6668709576367804,fixed_price,0.20822831663028518,0.3038918415731267,0.7324180323578511,0.2324510621834942,0.0036641898288975565,-0.033448701438921896
large,moderate,36164116.90327072,287.48662851717995,0.33369857339718906,0.10551051698280128,0.488630704603238,0.26961850187014486,0.2881326534022554,0.47132483117492896,target_cost,0.15546054803906822,0.6948473723033194,0.41012780922798814,0.2400148052789816,0.03811024694737499,0.019409021196710934
medium,moderate,5928658.453405403,290.1885229068997,0.2314357846100075,0.275330587011549,0.5552110455828474,0.15183630161875136,0.265649264387374,0.8652970343969139,cost_reimbursable,0.12315771002466362,0.5878599324898459,0.7363752907668605,0.27976218000178815,-0.001464895902136796,-0.0402997849646924
medium,low,3134821.0639760112,324.99631579513243,0.20560520929947673,0.3983872048430958,0.47800163918895866,0.5853145006399549,0.5328864636396586,0.8430913550187848,target_cost,0.29903999037486995,0.9670825401669165,0.18880144631844478,0.18354493379392217,-0.07246159747790457,-0.1542200820813479
medium,moderate,7719152.228068748,296.28790693905154,0.47429817390015727,0.23897639559176656,0.49210946221497814,0.14378021938724495,0.2626141956951749,0.6284152776478028,fixed_price,0.20926860764877842,0.6828314633322652,0.4064468302521458,0.2633235508249056,-0.051935066919901365,-0.04034585789203732
small,moderate,3474930.4152872856,136.19353460005138,0.4922072573157798,0.04848510762044514,0.6897835942950887,0.6843730356219397,0.5709924362882657,0.6858640951324753,target_cost,0.11594767499670908,0.9304122238192468,0.5825993496072427,0.4553138531919521,-0.07154228164681627,-0.05048943449597681
small,moderate,1063689.5071431948,60.20382674467566,0.14206724369149415,0.40820667398824684,0.27602542293499194,0.4093103245730592,0.1977563873775936,0.7619756380208421,fixed_price,0.09920690606079453,0.8819978607895241,0.3732697492599683,0.7075193250705534,-0.14342640566447828,-0.16770287327471364
medium,moderate,10141585.232470581,199.310662817593,0.7417490514924339,0.5181164618068415,0.32442298925087804,0.14111763254688517,0.4587325360028787,0.6619265917558509,fixed_price,0.13993073464748382,0.6082681944397725,0.27973876722585816,0.24153199533835887,-0.018608440621730924,-0.010103849342853511
